"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/30/2021 01:00:45:841 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","landuse-visualization","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","3","10","true","50","6","2000","100","10"

"""Wood harvested [m³ per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","2190","0","80","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","1999"
"""Community 1""","true","0","1","85","1999"
"""Community 2""","true","0","1","55","1999"
"""Community 3""","true","0","1","15","1999"
"""Community 4""","true","0","1","5","1999"
"""Community 5""","true","0","1","25","1999"
"""Community 6""","true","0","1","35","1999"
"""Community 7""","true","0","1","45","1999"
"""Community 8""","true","0","1","65","1999"
"""Community 9""","true","0","1","75","1999"
"""Community 10""","true","0","1","95","1999"
"""Community 11""","true","0","1","105","1999"
"""Community 12""","true","0","1","115","1999"
"""Community 13""","true","0","1","125","1999"
"""Community 14""","true","0","1","135","1999"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"961","8.888565996096194","0","true","961","4.653908458454709","85","true","961","5.6752329546128655","55","true","961","5.564412244874658","15","true","961","5.825939482854572","5","true","961","7.14882132138626","25","true","961","5.909427762747756","35","true","961","9.161634063899177","45","true","961","7.5789485125194895","65","true","961","4.634609210141068","75","true","961","4.343213603674136","95","true","961","8.396588063131436","105","true","961","8.119512833151003","115","true","961","5.152433539781912","125","true","961","9.688921314629557","135","true"
"962","8.879335917180205","0","true","962","4.649075739390893","85","true","962","5.669339670132478","55","true","962","5.558634039012898","15","true","962","5.819889701460123","5","true","962","7.141699897328554","25","true","962","5.903291285320188","35","true","962","9.152412649095359","45","true","962","7.5716020849338035","65","true","962","4.6297965318335494","75","true","962","4.338703516858275","95","true","962","8.387992337921965","105","true","962","8.111295224316889","115","true","962","5.147083141505918","125","true","962","9.678860129463795","135","true"
"963","8.873269936630107","0","true","963","4.644253046715177","85","true","963","5.663458612383378","55","true","963","5.552867821130105","15","true","963","5.813852471479356","5","true","963","7.141940481444236","25","true","963","5.89716753917359","35","true","963","9.152436339571807","45","true","963","7.576147392706519","65","true","963","4.624993838335797","75","true","963","4.334202787069003","95","true","963","8.388181207870248","105","true","963","8.11328062157065","115","true","963","5.141896205428379","125","true","963","9.671896317856351","135","true"
"964","8.864074838250179","0","true","964","4.63944034925744","85","true","964","5.657589743355002","55","true","964","5.547113553957949","15","true","964","5.80782775389233","5","true","964","7.135148036514473","25","true","964","5.891056484728851","35","true","964","9.143996984579719","45","true","964","7.56829646276589","65","true","964","4.620201098606952","75","true","964","4.329711385217118","95","true","964","8.379488792110797","105","true","964","8.104873076885085","115","true","964","5.136567815578195","125","true","964","9.661873627371525","135","true"
"965","8.858037214884378","0","true","965","4.634637615976636","85","true","965","5.651733025194179","55","true","965","5.541371200382423","15","true","965","5.801815509840682","5","true","965","7.1347857608001295","25","true","965","5.884958082570746","35","true","965","9.143446105876796","45","true","965","7.573953596566633","65","true","965","4.615418281734687","75","true","965","4.32522928233387","95","true","965","8.380072441376843","105","true","965","8.109553576340709","115","true","965","5.131402503929313","125","true","965","9.654941817964193","135","true"
"966","8.848876886844167","0","true","966","4.629844815960114","85","true","966","5.64588842020432","55","true","966","5.535640723443041","15","true","966","5.7958157006267825","5","true","966","7.12740749217469","25","true","966","5.878872293447095","35","true","966","9.133990629035145","45","true","966","7.566121172992107","65","true","966","4.6106453569345485","75","true","966","4.32075644957034","95","true","966","8.371655727667955","105","true","966","8.101359540932933","115","true","966","5.1260959863451045","125","true","966","9.644957390024208","135","true"
"967","8.84286743826983","0","true","967","4.625061918422965","85","true","967","5.640055890844604","55","true","967","5.529922086332046","15","true","967","5.789828287712912","5","true","967","7.12698783603364","25","true","967","5.8727990782679145","35","true","967","9.133285333037653","45","true","967","7.5688456974028","65","true","967","4.605882293549286","75","true","967","4.3162928581968165","95","true","967","8.37228891006485","105","true","967","8.104639281763275","115","true","967","5.120952164833135","125","true","967","9.638057377988943","135","true"
"968","8.833741672079665","0","true","968","4.620288892707358","85","true","968","5.634235399729182","55","true","968","5.524215252393623","15","true","968","5.783853232720432","5","true","968","7.120371750859778","25","true","968","5.866738398104583","35","true","968","9.123859857977758","45","true","968","7.561435898673491","65","true","968","4.601129061048202","75","true","968","4.311838479602186","95","true","968","8.364406858682752","105","true","968","8.096889711830121","115","true","968","5.11566738447727","125","true","968","9.628452709867409","135","true"
"969","8.827760217435134","0","true","969","4.615525708281887","85","true","969","5.628426909626368","55","true","969","5.518520185123115","15","true","969","5.7778904974289675","5","true","969","7.119222067657941","25","true","969","5.860690214189011","35","true","969","9.124396139254262","45","true","969","7.566088097783557","65","true","969","4.5963856290265035","75","true","969","4.307393285293318","95","true","969","8.364748161981028","105","true","969","8.100836456559973","115","true","969","5.110544919918796","125","true","969","9.621242564570295","135","true"
"970","8.818668806294625","0","true","970","4.610772334740917","85","true","970","5.622630383457855","55","true","970","5.512836848166242","15","true","970","5.771940043775591","5","true","970","7.111890222068181","25","true","970","5.854654487912812","35","true","970","9.115180371758118","45","true","970","7.55829604001035","65","true","970","4.591651967204642","75","true","970","4.302957246894458","95","true","970","8.35613359126838","105","true","970","8.092493679570724","115","true","970","5.105281742864297","125","true","970","9.611333972845712","135","true"
"971","8.812715166233504","0","true","971","4.60602874180394","85","true","971","5.616845784297919","55","true","971","5.507165205318334","15","true","971","5.766001833854011","5","true","971","7.110751630322306","25","true","971","5.848631180826483","35","true","971","9.114552622645787","45","true","971","7.563093891106093","65","true","971","4.586928045427683","75","true","971","4.298530336146624","95","true","971","8.355645669102856","105","true","971","8.097127894706883","115","true","971","5.1001805031728304","125","true","971","9.604156275107872","135","true"
"972","8.803657905014353","0","true","972","4.601294899314934","85","true","972","5.611073075372638","55","true","972","5.5015052205235575","15","true","972","5.76007582991377","5","true","972","7.103443560815294","25","true","972","5.842620254638582","35","true","972","9.10571933389816","45","true","972","7.555320927189232","65","true","972","4.582213833664654","75","true","972","4.294112524907008","95","true","972","8.347058160707068","105","true","972","8.08922611164051","115","true","972","5.094938796591975","125","true","972","9.594625933579726","135","true"
"973","8.797731901689785","0","true","973","4.596570777241715","85","true","973","5.605312220059114","55","true","973","5.495856857874149","15","true","973","5.754161994359444","5","true","973","7.10231597917696","25","true","973","5.836621671214929","35","true","973","9.106382717624799","45","true","973","7.558407692929466","65","true","973","4.577509302007914","75","true","973","4.289703785148377","95","true","973","8.346074905123832","105","true","973","8.093692684251257","115","true","973","5.089858650766683","125","true","973","9.587140155212031","135","true"
"974","8.78870858691882","0","true","974","4.591856345675313","85","true","974","5.599563181884694","55","true","974","5.490220081609663","15","true","974","5.748260289749845","5","true","974","7.095240549702136","25","true","974","5.830635392577785","35","true","974","9.097042837914413","45","true","974","7.55093501153872","65","true","974","4.572814420672521","75","true","974","4.285304088958481","95","true","974","8.33798561977725","105","true","974","8.085843931204757","115","true","974","5.084638282919743","125","true","974","9.577307190950275","135","true"
"975","8.782810043967967","0","true","975","4.587151574829334","85","true","975","5.593825924526206","55","true","975","5.48459485611621","15","true","975","5.742370678797232","5","true","975","7.093771700687534","25","true","975","5.824661380905063","35","true","975","9.09586048601654","45","true","975","7.554332356328699","65","true","975","4.568129159995602","75","true","975","4.280913408539466","95","true","975","8.337046442274156","105","true","975","8.088615038470492","115","true","975","5.079579101034332","125","true","975","9.569515220298916","135","true"
"976","8.773820473810375","0","true","976","4.582456435039335","85","true","976","5.588100411809188","55","true","976","5.4789811459257125","15","true","976","5.736493124366529","5","true","976","7.08651093129072","25","true","976","5.81869959852952","35","true","976","9.087050101298365","45","true","976","7.546793255232213","65","true","976","4.56345349043573","75","true","976","4.276531716207287","95","true","976","8.32866973888466","105","true","976","8.08033600567779","115","true","976","5.074379941258452","125","true","976","9.559720424781721","135","true"
"977","8.767949216339082","0","true","977","4.577770896762199","85","true","977","5.582386607707134","55","true","977","5.473378915715155","15","true","977","5.730627589474539","5","true","977","7.08505401204753","25","true","977","5.812750007937977","35","true","977","9.088126113713495","45","true","977","7.549594758135293","65","true","977","4.558787382572299","75","true","977","4.272158984391123","95","true","977","8.328776586917062","105","true","977","8.082817722623716","115","true","977","5.06934159445017","125","true","977","9.551962371009168","135","true"
"978","8.75899319058184","0","true","978","4.573094930575516","85","true","978","5.576684476340732","55","true","978","5.467788130305844","15","true","978","5.724774037289171","5","true","978","7.078090505998495","25","true","978","5.806812571770522","35","true","978","9.078943378944128","45","true","978","7.541883221099404","65","true","978","4.554130807104912","75","true","978","4.267795185632807","95","true","978","8.320269154244011","105","true","978","8.074706235116254","115","true","978","5.064163513148382","125","true","978","9.542205514654714","135","true"
"979","8.753149045149497","0","true","979","4.56842850717697","85","true","979","5.570993981977119","55","true","979","5.462208754662675","15","true","979","5.718932431128672","5","true","979","7.076371905810137","25","true","979","5.800887252819735","35","true","979","9.077279364917457","45","true","979","7.544684016888531","65","true","979","4.549483734852763","75","true","979","4.263440292586243","95","true","979","8.321546025407391","105","true","979","8.077453600013147","115","true","979","5.059145873607167","125","true","979","9.534481166002234","135","true"
"980","8.744226365185023","0","true","980","4.563771597383721","85","true","980","5.56531508902913","55","true","980","5.456640753893396","15","true","980","5.713102734460855","5","true","980","7.069158478790962","25","true","980","5.7949740140299095","35","true","980","9.068569111507799","45","true","980","7.537231537358436","65","true","980","4.5448461367540345","75","true","980","4.259094278016839","95","true","980","8.313063307746425","105","true","980","8.06921970235768","115","true","980","5.054138463708239","125","true","980","9.524762021082763","135","true"
"981","8.738409159789605","0","true","981","4.559124172131803","85","true","981","5.559647762054559","55","true","981","5.451084093247883","15","true","981","5.707284910902341","5","true","981","7.067452474557375","25","true","981","5.789072818496274","35","true","981","9.066989649355614","45","true","981","7.540171079973815","65","true","981","4.540217983865284","75","true","981","4.2547571148009355","95","true","981","8.31356586953113","105","true","981","8.072646972893972","115","true","981","5.048991683195298","125","true","981","9.517071167533008","135","true"
"982","8.729519628599585","0","true","982","4.554486202475514","85","true","982","5.553991965755419","55","true","982","5.445538738117417","15","true","982","5.701478924217801","5","true","982","7.060422083716526","25","true","982","5.783183629464233","35","true","982","9.05776585520571","45","true","982","7.532815276367735","65","true","982","4.535599247360842","75","true","982","4.250428775925248","95","true","982","8.305519929723301","105","true","982","8.065155341502814","115","true","982","5.043855374260206","125","true","982","9.507389508156066","135","true"
"983","8.723729192662883","0","true","983","4.549857659586819","85","true","983","5.5483476649772125","55","true","983","5.440004654033965","15","true","983","5.695684738319206","5","true","983","7.058569301155234","25","true","983","5.777306410328599","35","true","983","9.056020818058249","45","true","983","7.53673751326253","65","true","983","4.530989898532224","75","true","983","4.246109234486299","95","true","983","8.305536806235997","105","true","983","8.068421402731332","115","true","983","5.038729504977421","125","true","983","9.499731941415282","135","true"
"984","8.714872614802312","0","true","984","4.545238514754751","85","true","984","5.5427148247082","55","true","984","5.434481806669464","15","true","984","5.689902317265075","5","true","984","7.0517797065743775","25","true","984","5.771441124632833","35","true","984","9.047349199636992","45","true","984","7.529086003096781","65","true","984","4.526389908787521","75","true","984","4.241798463689867","95","true","984","8.297104789173828","105","true","984","8.06060543304458","115","true","984","5.033614043551048","125","true","984","9.490087543505215","135","true"
"985","8.709108779155338","0","true","985","4.540628739384818","85","true","985","5.537093410078678","55","true","985","5.428970161835113","15","true","985","5.6841316252597345","5","true","985","7.049563363468717","25","true","985","5.765587736068297","35","true","985","9.047200364679771","45","true","985","7.53236091053806","65","true","985","4.52179924965082","75","true","985","4.237496436850424","95","true","985","8.297276456211263","105","true","985","8.062101465701373","115","true","985","5.02850895831418","125","true","985","9.48246305698566","135","true"
"986","8.700284960736742","0","true","986","4.53602830499841","85","true","986","5.53148338636026","55","true","986","5.42346968548067","15","true","986","5.678372626652582","5","true","986","7.0424209487134295","25","true","986","5.759746208473496","35","true","986","9.038555254556607","45","true","986","7.524932844846462","65","true","986","4.517217892761609","75","true","986","4.233203127390596","95","true","986","8.288869894452183","105","true","986","8.05494300929785","115","true","986","5.0234142177282495","125","true","986","9.47285569826531","135","true"
"987","8.694547557605313","0","true","987","4.531437183232217","85","true","987","5.525884718965159","55","true","987","5.417980343693746","15","true","987","5.672625285937347","5","true","987","7.04021856455926","25","true","987","5.753916505833341","35","true","987","9.03787492864406","45","true","987","7.53044254644511","65","true","987","4.512645809874199","75","true","987","4.228918508840606","95","true","987","8.290466126451928","105","true","987","8.056751516860103","115","true","987","5.018329790382371","125","true","987","9.465264087067899","135","true"
"988","8.685947422096065","0","true","988","4.526855345837644","85","true","988","5.520297373445477","55","true","988","5.412502102699111","15","true","988","5.6668895677513635","5","true","988","7.03310004224929","25","true","988","5.748098592278404","35","true","988","9.029401042809544","45","true","988","7.523108328158555","65","true","988","4.508082972857137","75","true","988","4.224642554837734","95","true","988","8.282083450894342","105","true","988","8.048809043801898","115","true","988","5.013255644992702","125","true","988","9.45569354704053","135","true"
"989","8.68004516927367","0","true","989","4.522282764680233","85","true","989","5.514721315492502","55","true","989","5.4070349288580015","15","true","989","5.661165436874847","5","true","989","7.0309115224130725","25","true","989","5.742292432084183","35","true","989","9.027898262193283","45","true","989","7.526980463065225","65","true","989","4.503529353692635","75","true","989","4.220375239125777","95","true","989","8.281320896644672","105","true","989","8.05305326003261","115","true","989","5.0081917504018","125","true","989","9.448134607937686","135","true"
"990","8.671286294228995","0","true","990","4.517719411739082","85","true","990","5.509156510936001","55","true","990","5.401578788667428","15","true","990","5.65545285823017","5","true","990","7.024132758572097","25","true","990","5.736497989670374","35","true","990","9.018788374945862","45","true","990","7.520157493478862","65","true","990","4.498984924475992","75","true","990","4.21611653555451","95","true","990","8.273846590706027","105","true","990","8.045349657525945","115","true","990","5.003138075577985","125","true","990","9.438600667869132","135","true"
"991","8.665410720472645","0","true","991","4.51316525910628","85","true","991","5.503602925743525","55","true","991","5.3961336487594975","15","true","991","5.649751796881148","5","true","991","7.021642008662637","25","true","991","5.7307152296001425","35","true","991","9.017513350939131","45","true","991","7.5247586921232825","65","true","991","4.4944496574150286","75","true","991","4.211866418079152","95","true","991","8.27324865197307","105","true","991","8.048186839148887","115","true","991","4.9980945896147","125","true","991","9.431074199287835","135","true"
"992","8.656684224278816","0","true","992","4.508620278986335","85","true","992","5.498060526019715","55","true","992","5.3906994759007265","15","true","992","5.6440622180323246","5","true","992","7.0145708686740535","25","true","992","5.724944116579397","35","true","992","9.00908882199278","45","true","992","7.517180888807951","65","true","992","4.489923524829515","75","true","992","4.207624860759838","95","true","992","8.264917082333621","105","true","992","8.04008191786072","115","true","992","4.993061261729892","125","true","992","9.421576642188855","135","true"
"993","8.650835162813678","0","true","993","4.504084443695604","85","true","993","5.492529278005611","55","true","993","5.38527623699137","15","true","993","5.638384087028268","5","true","993","7.012094749941371","25","true","993","5.7191846154560775","35","true","993","9.008827183758589","45","true","993","7.523175090144316","65","true","993","4.485406499150612","75","true","993","4.203391837761085","95","true","993","8.265202605401855","105","true","993","8.044008842723175","115","true","993","4.9880380612653745","125","true","993","9.41408244419392","135","true"
"994","8.642140856117383","0","true","994","4.499557725661739","85","true","994","5.487009148077966","55","true","994","5.379863899064745","15","true","994","5.6327173693528625","5","true","994","7.005047418534394","25","true","994","5.713436691219438","35","true","994","9.000090211440387","45","true","994","7.515614110154221","65","true","994","4.480898552920309","75","true","994","4.199167323351275","95","true","994","8.25689586911502","105","true","994","8.03674710508216","115","true","994","4.983024957686213","125","true","994","9.40462105480277","135","true"
"995","8.63631814153085","0","true","995","4.495040097423122","85","true","995","5.481500102748571","55","true","995","5.3744624292865675","15","true","995","5.627062030628613","5","true","995","7.002585833624607","25","true","995","5.707700308999338","35","true","995","8.999795054573116","45","true","995","7.518036145401365","65","true","995","4.476399658790871","75","true","995","4.194951291902127","95","true","995","8.255308493126673","105","true","995","8.040487048120383","115","true","995","4.978021920580103","125","true","995","9.397158929080302","135","true"
"996","8.62765583647415","0","true","996","4.490531531628315","85","true","996","5.476002108663567","55","true","996","5.3690717949542845","15","true","996","5.621418036615946","5","true","996","6.995637967723987","25","true","996","5.701975434065537","35","true","996","8.990931373346985","45","true","996","7.5111830639647446","65","true","996","4.471909789524281","75","true","996","4.190743717888183","95","true","996","8.24774290497148","105","true","996","8.032422367028989","115","true","996","4.973028919656753","125","true","996","9.387733493845516","135","true"
"997","8.621859304702063","0","true","997","4.486032001035501","85","true","997","5.470515132602783","55","true","997","5.363691963496414","15","true","997","5.615785353212524","5","true","997","6.993115029196893","25","true","997","5.696262031826995","35","true","997","8.990461273257894","45","true","997","7.517057119084441","65","true","997","4.4674289179916915","75","true","997","4.186544575886291","95","true","997","8.24937066408142","105","true","997","8.035770155879735","115","true","997","4.968045924747277","125","true","997","9.380303243686576","135","true"
"998","8.613228814907567","0","true","998","4.481541478511942","85","true","998","5.465039141479056","55","true","998","5.358322902471893","15","true","998","5.610163946452551","5","true","998","6.986114914052552","25","true","998","5.690560067831172","35","true","998","8.981461812523902","45","true","998","7.509532537383657","65","true","998","4.462957017172881","75","true","998","4.182353840575094","95","true","998","8.241266196180172","105","true","998","8.027726341909885","115","true","998","4.963072905803586","125","true","998","9.370913550749954","135","true"
"999","8.607458303220591","0","true","999","4.47705993703343","85","true","999","5.459574102337577","55","true","999","5.352964579569421","15","true","999","5.604553782506098","5","true","999","6.983606544456183","25","true","999","5.684869507763341","35","true","999","8.982461550524166","45","true","999","7.512860003268183","65","true","999","4.458494060155708","75","true","999","4.178171486734519","95","true","999","8.24208453070874","105","true","999","8.031325017019222","115","true","999","4.958109832897782","125","true","999","9.363514981034427","135","true"
"1000","8.598859443776814","0","true","1000","4.472587349683747","85","true","1000","5.4541199823552216","55","true","1000","5.347616962606814","15","true","1000","5.59895482767842","5","true","1000","6.977222004792207","25","true","1000","5.679190317445895","35","true","1000","8.974002025172112","45","true","1000","7.5059303227932155","65","true","1000","4.454040020135572","75","true","1000","4.173997489245274","95","true","1000","8.233850680028711","105","true","1000","8.023587437548153","115","true","1000","4.95315667622156","125","true","1000","9.354160820214213","135","true"
"1001","8.59311479076699","0","true","1001","4.468123689654122","85","true","1001","5.448676748839897","55","true","1001","5.34228001953036","15","true","1001","5.59336704840928","5","true","1001","6.97413601773839","25","true","1001","5.673522462837665","35","true","1001","8.974021824738616","45","true","1001","7.507438455256693","65","true","1001","4.449594870414878","75","true","1001","4.169831823088342","95","true","1001","8.234739432434365","105","true","1001","8.025472805322051","115","true","1001","4.948213406085611","125","true","1001","9.346793737394862","135","true"
"1002","8.58454737821388","0","true","1002","4.463668930242703","85","true","1002","5.4432443692298875","55","true","1002","5.336953718414179","15","true","1002","5.587790411272282","5","true","1002","6.967182741549219","25","true","1002","5.667865910033242","35","true","1002","8.96507464445473","45","true","1002","7.49995347175195","65","true","1002","4.445158584402501","75","true","1002","4.1656744633444855","95","true","1002","8.227292071239193","105","true","1002","8.01747133692193","115","true","1002","4.943279992919026","125","true","1002","9.337474900169143","135","true"
"1003","8.578658240923344","0","true","1003","4.459223044854014","85","true","1003","5.437822811093204","55","true","1003","5.331638027459583","15","true","1003","5.582224882974201","5","true","1003","6.964112901146149","25","true","1003","5.662220625262292","35","true","1003","8.96675778669323","45","true","1003","7.505210243403481","65","true","1003","4.440731135613255","75","true","1003","4.161525385193744","95","true","1003","8.225649666780235","105","true","1003","8.021192998905656","115","true","1003","4.938356407268707","125","true","1003","9.330139112255852","135","true"
"1004","8.570122262574166","0","true","1004","4.454786006998438","85","true","1004","5.432412042126942","55","true","1004","5.326332914994449","15","true","1004","5.576670430354327","5","true","1004","6.957339234854465","25","true","1004","5.656586574888896","35","true","1004","8.958657996944211","45","true","1004","7.498272036816417","65","true","1004","4.436312497667371","75","true","1004","4.1573845639149445","95","true","1004","8.217464940743637","105","true","1004","8.013612997239669","115","true","1004","4.933442619798789","125","true","1004","9.320855391746145","135","true"
"1005","8.564071286169575","0","true","1005","4.45035779029168","85","true","1005","5.427012030156637","55","true","1005","5.321038349472586","15","true","1005","5.571127020383796","5","true","1005","6.9541296379002","25","true","1005","5.650963725410875","35","true","1005","8.957976061608065","45","true","1005","7.501043797311075","65","true","1005","4.431902644289968","75","true","1005","4.153251974885207","95","true","1005","8.219256275750004","105","true","1005","8.017701891666238","115","true","1005","4.928538601290042","125","true","1005","9.313550708290357","135","true"
"1006","8.555566746659972","0","true","1006","4.44593836845425","85","true","1006","5.421622743135627","55","true","1006","5.3157542994731095","15","true","1006","5.565594620164944","5","true","1006","6.947223848786098","25","true","1006","5.645352043459127","35","true","1006","8.949080355489288","45","true","1006","7.494197449168677","65","true","1006","4.427501549310534","75","true","1006","4.149127593579463","95","true","1006","8.211410350814443","105","true","1006","8.00994016750599","115","true","1006","4.923644322639307","125","true","1006","9.3046307313886","135","true"
"1007","8.549542216156892","0","true","1007","4.441527715310943","85","true","1007","5.416244149144421","55","true","1007","5.310480733699823","15","true","1007","5.560073196930653","5","true","1007","6.944030655184985","25","true","1007","5.639751495796966","35","true","1007","8.947245921638794","45","true","1007","7.496968994801596","65","true","1007","4.423109186662409","75","true","1007","4.145011395569959","95","true","1007","8.212646408659808","105","true","1007","8.01365056131538","115","true","1007","4.918759754858911","125","true","1007","9.297028131324724","135","true"
"1008","8.541068933484784","0","true","1008","4.437125804790317","85","true","1008","5.410876216390066","55","true","1008","5.305217620980596","15","true","1008","5.554562718043705","5","true","1008","6.937148563356259","25","true","1008","5.634162049319466","35","true","1008","8.939385194578554","45","true","1008","7.489749577882129","65","true","1008","4.418725530382268","75","true","1008","4.1409033565257864","95","true","1008","8.20465865922678","105","true","1008","8.0058715803578","115","true","1008","4.913884869076098","125","true","1008","9.287814030104384","135","true"
"1009","8.535070687015546","0","true","1009","4.432732610924188","85","true","1009","5.405518913205522","55","true","1009","5.2999649302667535","15","true","1009","5.549063150996137","5","true","1009","6.93397166844092","25","true","1009","5.628583671052813","35","true","1009","8.938934880688086","45","true","1009","7.492984011309265","65","true","1009","4.414350554609612","75","true","1009","4.136803452212395","95","true","1009","8.204674615030152","105","true","1009","8.008179652883426","115","true","1009","4.909019636532458","125","true","1009","9.280243134893391","135","true"
"1010","8.526628480599111","0","true","1010","4.428348107847112","85","true","1010","5.400172208049037","55","true","1010","5.294722630632465","15","true","1010","5.5435744634086035","5","true","1010","6.927113140578961","25","true","1010","5.623016328153651","35","true","1010","8.930408348724683","45","true","1010","7.485572553335666","65","true","1010","4.409984233586259","75","true","1010","4.132711658491116","95","true","1010","8.197013237262768","105","true","1010","8.000458056453567","115","true","1010","4.904164028583366","125","true","1010","9.271063863741173","135","true"
"1011","8.520656357594126","0","true","1011","4.42397226979588","85","true","1011","5.394836069503534","55","true","1011","5.289490691274132","15","true","1011","5.538096623029742","5","true","1011","6.92395244053774","25","true","1011","5.61745998790844","35","true","1011","8.928825494687572","45","true","1011","7.488801695286431","65","true","1011","4.405626541655838","75","true","1011","4.128627951318695","95","true","1011","8.19688807494163","105","true","1011","8.002960463887721","115","true","1011","4.899318016697413","125","true","1011","9.26352448232147","135","true"
"1012","8.512245048257903","0","true","1012","4.419605071109013","85","true","1012","5.389510466275989","55","true","1012","5.284269081509794","15","true","1012","5.532629597735537","5","true","1012","6.917264095980697","25","true","1012","5.611914617732815","35","true","1012","8.920171871170723","45","true","1012","7.481868644802738","65","true","1012","4.401277453263285","75","true","1012","4.124552306746811","95","true","1012","8.18911070257312","105","true","1012","7.99506020676641","115","true","1012","4.894481572455856","125","true","1012","9.254379838212564","135","true"
"1013","8.5061303849067","0","true","1013","4.415246486226263","85","true","1013","5.3841953671968215","55","true","1013","5.279057770778522","15","true","1013","5.527173355528697","5","true","1013","6.913972736216033","25","true","1013","5.606380185170948","35","true","1013","8.920515054350458","45","true","1013","7.485908448389536","65","true","1013","4.396936942954348","75","true","1013","4.120484700921616","95","true","1013","8.190073366137664","105","true","1013","7.998054025134704","115","true","1013","4.889654667552054","125","true","1013","9.246871781041746","135","true"
"1014","8.49774996088216","0","true","1014","4.410896489688109","85","true","1014","5.378890741219288","55","true","1014","5.273856728639824","15","true","1014","5.521727864538028","5","true","1014","6.907160940416806","25","true","1014","5.6008566578949175","35","true","1014","8.911726369567846","45","true","1014","7.478993654156626","65","true","1014","4.3926049853750815","75","true","1014","4.11642511008327","95","true","1014","8.182167286599507","105","true","1014","7.990651990201499","115","true","1014","4.884837273790919","125","true","1014","9.237761562538257","135","true"
"1015","8.49166160108812","0","true","1015","4.406555056135266","85","true","1015","5.373596557418875","55","true","1015","5.268665924773052","15","true","1015","5.516293093017813","5","true","1015","6.903886003757549","25","true","1015","5.595344003704076","35","true","1015","8.911331550238463","45","true","1015","7.485156167917041","65","true","1015","4.388281555271366","75","true","1015","4.1123735105654715","95","true","1015","8.182504315696622","105","true","1015","7.993412040642642","115","true","1015","4.880029363088369","125","true","1015","9.230284641578082","135","true"
"1016","8.483311884666204","0","true","1016","4.402222160308191","85","true","1016","5.368312784992701","55","true","1016","5.263485328976816","15","true","1016","5.510869009347196","5","true","1016","6.8972514828866","25","true","1016","5.5898421905244255","35","true","1016","8.903235040892348","45","true","1016","7.477796132353701","65","true","1016","4.383966627488405","75","true","1016","4.108329878795003","95","true","1016","8.174458588739201","105","true","1016","7.9855522451257865","115","true","1016","4.875230907470779","125","true","1016","9.221208648813503","135","true"
"1017","8.477249669072366","0","true","1017","4.397897777046592","85","true","1017","5.363039393258917","55","true","1017","5.25831491116839","15","true","1017","5.505455582029566","5","true","1017","6.893765744247226","25","true","1017","5.584351186407997","35","true","1017","8.901670862456061","45","true","1017","7.481972229226062","65","true","1017","4.379660176970244","75","true","1017","4.104294191291276","95","true","1017","8.174637752055371","105","true","1017","7.989271353705796","115","true","1017","4.870441879074442","125","true","1017","9.213536145349924","135","true"
"1018","8.468930483921165","0","true","1018","4.393581881288941","85","true","1018","5.357776351656111","55","true","1018","5.253154641383142","15","true","1018","5.500052779691951","5","true","1018","6.887000517805374","25","true","1018","5.578870959532229","35","true","1018","8.892935169754926","45","true","1018","7.474629763839187","65","true","1018","4.375362178759282","75","true","1018","4.100266424665867","95","true","1018","8.16691584499886","105","true","1018","7.981431048157507","115","true","1018","4.865662250145027","125","true","1018","9.204494402322103","135","true"
"1019","8.462894254437064","0","true","1019","4.3892744480719905","85","true","1019","5.3525236297427226","55","true","1019","5.248004489773942","15","true","1019","5.4946605710844105","5","true","1019","6.883531663913411","25","true","1019","5.5734014781993535","35","true","1019","8.891185658261902","45","true","1019","7.477070854533128","65","true","1019","4.371072607995792","75","true","1019","4.096246555622077","95","true","1019","8.166044299884035","105","true","1019","7.984336883030197","115","true","1019","4.860891993037042","125","true","1019","9.196853329499131","135","true"
"1020","8.454605425588447","0","true","1020","4.384975452530294","85","true","1020","5.347281197196451","55","true","1020","5.242864426610598","15","true","1020","5.4892789250794305","5","true","1020","6.8767897132141815","25","true","1020","5.56794271083579","35","true","1020","8.882477347137257","45","true","1020","7.469747572599208","65","true","1020","4.366791439917442","75","true","1020","4.092234560954475","95","true","1020","8.15834593569362","105","true","1020","7.976714266751318","115","true","1020","4.856131080213303","125","true","1020","9.187845637697466","135","true"
